Variable,Group1,Group2,Test,Statistic,p_value,Cohen_d,Mean_Group1,Mean_Group2,Std_Group1,Std_Group2,median_Group1,median_Group2,MAD_Group1,MAD_Group2,adj_p_value,Significant
mean_EEG O2,Control,WNV,T-test,-0.32285246877980167,0.7473832326918598,0.07265134540661156,-2.354801507007529e-09,-1.2481159698131145e-10,2.626354319386326e-08,4.381884822243844e-08,-2.8857605626070473e-10,6.44079633084589e-10,1.6889729005481296e-08,3.252449956205193e-08,0.803789514404453,False
median_EEG O2,Control,WNV,Mann-Whitney U,1607.0,0.004880826143884347,-0.6236532332132987,5.403986868466737e-08,-3.723755930185528e-08,1.1416259192765027e-07,2.322160386726808e-07,3.481089635005755e-08,-2.430310037540685e-08,5.079984647830282e-08,7.196862790129658e-08,0.008322434322264335,True
std_EEG O2,Control,WNV,Mann-Whitney U,604.0,0.00019801803525725808,0.8932273081509953,6.239785626693395e-06,8.712273163883141e-06,2.595441917967592e-06,3.3539819097963053e-06,5.697630852378121e-06,7.556316677108811e-06,1.1658876551405612e-06,2.2927224477849343e-06,0.0005684114825010502,True
psd_mean_EEG O2,Control,WNV,Mann-Whitney U,631.0,0.0003920131250766323,0.675577153098395,1.0201692917851923e-12,1.771229044777498e-12,1.0508747461419491e-12,1.3213334753559488e-12,7.240211636865797e-13,1.2951167204224297e-12,3.0825170181147545e-13,7.456773882848321e-13,0.001009117657455331,True
psd_std_EEG O2,Control,WNV,Mann-Whitney U,569.0,7.820133388053297e-05,0.8167955361439847,2.4764556590661496e-12,5.040288266728316e-12,2.9068037245349926e-12,3.9102145404063225e-12,1.6781476613788507e-12,3.6214876297723753e-12,8.393260859432661e-13,1.9198895021268743e-12,0.0002456876552624619,True
fft_mean_EEG O2,Control,WNV,Mann-Whitney U,875.0,0.05073403458108199,0.49555853008045553,0.0019480376380721903,0.002366718465856571,0.0007829713364789506,0.0010508218667473874,0.00178527567893225,0.0021999991448187,0.00032983729427115,0.0006103406847716001,0.06980303378569558,False
fft_std_EEG O2,Control,WNV,Mann-Whitney U,635.0,0.0004326708970857873,0.7757444986318688,0.0031952748289437705,0.004389086420762322,0.0015058893135133995,0.0016607369715702983,0.0028596222959359,0.0039208066982203,0.0007368514551206,0.0009399142364887821,0.001092630936311577,True
delta_power_EEG O2,Control,WNV,Mann-Whitney U,290.0,7.934598283645692e-09,1.7928874170052174,7.199575945019935e-12,3.4263239192471915e-11,6.63359840839423e-12,3.0664264002912445e-11,4.847844335193245e-12,2.2857036937365275e-11,1.97784124038684e-12,1.4189781985737455e-11,1.0916912810947004e-07,True
theta_power_EEG O2,Control,WNV,Mann-Whitney U,720.0,0.0030284915929404037,0.540897560822305,9.836135573387017e-12,1.650511988373533e-11,1.1260180329294182e-11,1.580380933825129e-11,5.613070541367237e-12,1.1843773754223412e-11,3.681368161503501e-12,6.107401237791455e-12,0.0056998497433170805,True
alpha_power_EEG O2,Control,WNV,Mann-Whitney U,1249.0,0.6316106115730165,-0.22716696235001357,1.0983928409326768e-11,7.96848573646649e-12,1.4527501643482535e-11,6.416736393526157e-12,6.985954261530803e-12,6.101178529429377e-12,3.923318753149373e-12,2.8577913789439572e-12,0.7000350944934266,False
beta_power_EEG O2,Control,WNV,Mann-Whitney U,1342.0,0.2774231439001811,-0.2833856508776012,9.866072931938432e-12,6.88806512594359e-12,1.1494071257626723e-11,5.139724658442432e-12,6.60731792035358e-12,5.415773896296833e-12,2.890467167642707e-12,2.0333050389071218e-12,0.34269917775904724,False
gamma_power_EEG O2,Control,WNV,Mann-Whitney U,1065.0,0.47504216208489725,0.6331918437309878,3.7479375935682944e-12,7.328352581499701e-12,4.3712545690949165e-12,9.045991267290958e-12,2.589102288741734e-12,3.1893326298215477e-12,9.945440360336576e-13,2.231505084133433e-12,0.5574759490349236,False
skewness_EEG O2,Control,WNV,Mann-Whitney U,695.0,0.0017605221868278935,0.7590904296908172,-0.06455034267465944,0.041362042873032794,0.13615288205091236,0.1518881903759102,-0.04526770825588085,0.035715270574035,0.07208742963155565,0.08861101310446079,0.0035657276778899975,True
kurtosis_EEG O2,Control,WNV,Mann-Whitney U,834.0,0.02633896935943613,0.011947998403004902,1.517107229322491,1.5747557246405983,5.348918221828796,1.6196782273001362,0.5503331582577311,0.8482557037428767,0.2680717995908075,0.46297691450173234,0.03849541675609896,True
mean_mpf_EEG O2,Control,WNV,Mann-Whitney U,1960.0,3.09589527129584e-07,-1.3280723705137158,9.47282947118636,6.6946157896335174,1.802926799661204,2.955952210798111,9.204767253749647,6.159866799885954,1.0354128391482567,1.5800008639740906,1.8063621988549447e-06,True
median_mpf_EEG O2,Control,WNV,Mann-Whitney U,2019.0,3.7468274378942175e-08,-1.4897136766141919,9.52098061420848,6.40887971550879,1.8093325405151661,2.9308370257093883,9.304232366433093,6.0948236345869065,0.9970950943310264,1.6396948446947102,3.397691244817711e-07,True
